department,student_number,name,age
department_874,student_number_874,name_874,44
department_875,student_number_875,name_875,45
department_876,student_number_876,name_876,46
department_877,student_number_877,name_877,47
department_878,student_number_878,name_878,48
department_879,student_number_879,name_879,49
department_880,student_number_880,name_880,50
department_881,student_number_881,name_881,51
department_882,student_number_882,name_882,52
department_883,student_number_883,name_883,53
department_884,student_number_884,name_884,54
department_885,student_number_885,name_885,55
department_886,student_number_886,name_886,56
department_887,student_number_887,name_887,57
department_888,student_number_888,name_888,58
department_889,student_number_889,name_889,59
department_890,student_number_890,name_890,60
department_891,student_number_891,name_891,61
department_892,student_number_892,name_892,62
department_893,student_number_893,name_893,63
department_894,student_number_894,name_894,64
department_895,student_number_895,name_895,65
department_896,student_number_896,name_896,66
department_897,student_number_897,name_897,67
department_898,student_number_898,name_898,68
department_899,student_number_899,name_899,69
department_900,student_number_900,name_900,20
department_901,student_number_901,name_901,21
department_902,student_number_902,name_902,22
department_903,student_number_903,name_903,23
department_904,student_number_904,name_904,24
department_905,student_number_905,name_905,25
department_906,student_number_906,name_906,26
department_907,student_number_907,name_907,27
department_908,student_number_908,name_908,28
department_909,student_number_909,name_909,29
department_910,student_number_910,name_910,30
department_911,student_number_911,name_911,31
department_912,student_number_912,name_912,32
department_913,student_number_913,name_913,33
department_914,student_number_914,name_914,34
department_915,student_number_915,name_915,35
department_916,student_number_916,name_916,36
department_917,student_number_917,name_917,37
department_918,student_number_918,name_918,38
department_919,student_number_919,name_919,39
department_920,student_number_920,name_920,40
department_921,student_number_921,name_921,41
department_922,student_number_922,name_922,42
department_923,student_number_923,name_923,43
department_924,student_number_924,name_924,44
department_925,student_number_925,name_925,45
department_926,student_number_926,name_926,46
department_927,student_number_927,name_927,47
department_928,student_number_928,name_928,48
department_929,student_number_929,name_929,49
department_930,student_number_930,name_930,50
department_931,student_number_931,name_931,51
department_932,student_number_932,name_932,52
department_933,student_number_933,name_933,53
department_934,student_number_934,name_934,54
department_935,student_number_935,name_935,55
department_936,student_number_936,name_936,56
department_937,student_number_937,name_937,57
department_938,student_number_938,name_938,58
department_939,student_number_939,name_939,59
department_940,student_number_940,name_940,60
department_941,student_number_941,name_941,61
department_942,student_number_942,name_942,62
department_943,student_number_943,name_943,63
department_944,student_number_944,name_944,64
department_945,student_number_945,name_945,65
department_946,student_number_946,name_946,66
department_947,student_number_947,name_947,67
department_948,student_number_948,name_948,68
department_949,student_number_949,name_949,69
department_950,student_number_950,name_950,20
department_951,student_number_951,name_951,21
department_952,student_number_952,name_952,22
department_953,student_number_953,name_953,23
department_954,student_number_954,name_954,24
department_955,student_number_955,name_955,25
department_956,student_number_956,name_956,26
department_957,student_number_957,name_957,27
department_958,student_number_958,name_958,28
department_959,student_number_959,name_959,29
department_960,student_number_960,name_960,30
department_961,student_number_961,name_961,31
department_962,student_number_962,name_962,32
department_963,student_number_963,name_963,33
department_964,student_number_964,name_964,34
department_965,student_number_965,name_965,35
department_966,student_number_966,name_966,36
department_967,student_number_967,name_967,37
department_968,student_number_968,name_968,38
department_969,student_number_969,name_969,39
department_970,student_number_970,name_970,40
department_971,student_number_971,name_971,41
department_972,student_number_972,name_972,42
department_973,student_number_973,name_973,43
department_974,student_number_974,name_974,44
department_975,student_number_975,name_975,45
department_976,student_number_976,name_976,46
department_977,student_number_977,name_977,47
department_978,student_number_978,name_978,48
department_979,student_number_979,name_979,49
department_980,student_number_980,name_980,50
department_981,student_number_981,name_981,51
department_982,student_number_982,name_982,52
department_983,student_number_983,name_983,53
department_984,student_number_984,name_984,54
department_985,student_number_985,name_985,55
